Metadata_Compound_Source,Metadata_JCP2022
source_6,JCP2022_050444
source_6,JCP2022_050446
source_6,JCP2022_050451
source_6,JCP2022_050470
source_6,JCP2022_050473
source_6,JCP2022_050488
source_6,JCP2022_050490
source_6,JCP2022_050530
source_6,JCP2022_050539
source_6,JCP2022_050543
source_6,JCP2022_050546
source_6,JCP2022_050562
source_6,JCP2022_050563
source_6,JCP2022_050564
source_6,JCP2022_050581
source_6,JCP2022_050583
source_6,JCP2022_050585
source_6,JCP2022_050589
source_6,JCP2022_050600
source_6,JCP2022_050603
source_6,JCP2022_050604
source_6,JCP2022_050606
source_6,JCP2022_050619
source_6,JCP2022_050621
source_6,JCP2022_050627
source_6,JCP2022_050639
source_6,JCP2022_050651
source_6,JCP2022_050653
source_6,JCP2022_050655
source_6,JCP2022_050670
source_6,JCP2022_050674
source_6,JCP2022_050678
source_6,JCP2022_050700
source_6,JCP2022_050726
source_6,JCP2022_050727
source_6,JCP2022_050736
source_6,JCP2022_050757
source_6,JCP2022_050759
source_6,JCP2022_050765
source_6,JCP2022_050779
source_6,JCP2022_050786
source_6,JCP2022_050810
source_6,JCP2022_050814
source_6,JCP2022_050815
source_6,JCP2022_050829
source_6,JCP2022_050836
source_6,JCP2022_050837
source_6,JCP2022_050841
source_6,JCP2022_050850
source_6,JCP2022_050852
source_6,JCP2022_050857
source_6,JCP2022_050869
source_6,JCP2022_050883
source_6,JCP2022_050886
source_6,JCP2022_050910
source_6,JCP2022_050913
source_6,JCP2022_050920
source_6,JCP2022_050937
source_6,JCP2022_050975
source_6,JCP2022_050980
source_6,JCP2022_051006
source_6,JCP2022_051011
source_6,JCP2022_051046
source_6,JCP2022_051050
source_6,JCP2022_051064
source_6,JCP2022_051080
source_6,JCP2022_051084
source_6,JCP2022_051090
source_6,JCP2022_051101
source_6,JCP2022_051112
source_6,JCP2022_051116
source_6,JCP2022_051121
source_6,JCP2022_051124
source_6,JCP2022_051125
source_6,JCP2022_051146
source_6,JCP2022_051160
source_6,JCP2022_051165
source_6,JCP2022_051176
source_6,JCP2022_051188
source_6,JCP2022_051191
source_6,JCP2022_051210
source_6,JCP2022_051218
source_6,JCP2022_051249
source_6,JCP2022_051267
source_6,JCP2022_051278
source_6,JCP2022_051280
source_6,JCP2022_051289
source_6,JCP2022_051299
source_6,JCP2022_051303
source_6,JCP2022_051307
source_6,JCP2022_051310
source_6,JCP2022_051313
source_6,JCP2022_051314
source_6,JCP2022_051333
source_6,JCP2022_051338
source_6,JCP2022_051347
source_6,JCP2022_051358
source_6,JCP2022_051371
source_6,JCP2022_051372
source_6,JCP2022_051380
source_6,JCP2022_051387
source_6,JCP2022_051388
source_6,JCP2022_051424
source_6,JCP2022_051439
source_6,JCP2022_051443
source_6,JCP2022_051444
source_6,JCP2022_051452
source_6,JCP2022_051466
source_6,JCP2022_051471
source_6,JCP2022_051504
source_6,JCP2022_051515
source_6,JCP2022_051525
source_6,JCP2022_051532
source_6,JCP2022_051539
source_6,JCP2022_051541
source_6,JCP2022_051546
source_6,JCP2022_051547
source_6,JCP2022_051565
source_6,JCP2022_051567
source_6,JCP2022_051571
source_6,JCP2022_051580
source_6,JCP2022_051585
source_6,JCP2022_051602
source_6,JCP2022_051604
source_6,JCP2022_051606
source_6,JCP2022_051609
source_6,JCP2022_051620
source_6,JCP2022_051631
source_6,JCP2022_051634
source_6,JCP2022_051639
source_6,JCP2022_051641
source_6,JCP2022_051645
source_6,JCP2022_051654
source_6,JCP2022_051662
source_6,JCP2022_051666
source_6,JCP2022_051670
source_6,JCP2022_051676
source_6,JCP2022_051689
source_6,JCP2022_051694
source_6,JCP2022_051720
source_6,JCP2022_051733
source_6,JCP2022_051741
source_6,JCP2022_051753
source_6,JCP2022_051764
source_6,JCP2022_051767
source_6,JCP2022_051771
source_6,JCP2022_051772
source_6,JCP2022_051802
source_6,JCP2022_051808
source_6,JCP2022_051824
source_6,JCP2022_051828
source_6,JCP2022_051835
source_6,JCP2022_051854
source_6,JCP2022_051879
source_6,JCP2022_051887
source_6,JCP2022_051890
source_6,JCP2022_051920
source_6,JCP2022_051935
source_6,JCP2022_051944
source_6,JCP2022_051965
source_6,JCP2022_051966
source_6,JCP2022_051976
source_6,JCP2022_051978
source_6,JCP2022_051980
source_6,JCP2022_052001
source_6,JCP2022_052015
source_6,JCP2022_052022
source_6,JCP2022_052042
source_6,JCP2022_052046
source_6,JCP2022_052054
source_6,JCP2022_052080
source_6,JCP2022_052086
source_6,JCP2022_052087
source_6,JCP2022_052094
source_6,JCP2022_052110
source_6,JCP2022_052114
source_6,JCP2022_052118
source_6,JCP2022_052120
source_6,JCP2022_052142
source_6,JCP2022_052155
source_6,JCP2022_052174
source_6,JCP2022_052183
source_6,JCP2022_052186
source_6,JCP2022_052200
source_6,JCP2022_052210
source_6,JCP2022_052221
source_6,JCP2022_052223
source_6,JCP2022_052232
source_6,JCP2022_052241
source_6,JCP2022_052245
source_6,JCP2022_052257
source_6,JCP2022_052270
source_6,JCP2022_052271
source_6,JCP2022_052281
source_6,JCP2022_052291
source_6,JCP2022_052309
source_6,JCP2022_052311
source_6,JCP2022_052312
source_6,JCP2022_052315
source_6,JCP2022_052322
source_6,JCP2022_052327
source_6,JCP2022_052369
source_6,JCP2022_052370
source_6,JCP2022_052371
source_6,JCP2022_052380
source_6,JCP2022_052384
source_6,JCP2022_052401
source_6,JCP2022_052402
source_6,JCP2022_052415
source_6,JCP2022_052416
source_6,JCP2022_052426
source_6,JCP2022_052444
source_6,JCP2022_052459
source_6,JCP2022_052461
source_6,JCP2022_052473
source_6,JCP2022_052478
source_6,JCP2022_052537
source_6,JCP2022_052538
source_6,JCP2022_052539
source_6,JCP2022_052579
source_6,JCP2022_052587
source_6,JCP2022_052590
source_6,JCP2022_052603
source_6,JCP2022_052604
source_6,JCP2022_052623
source_6,JCP2022_052649
source_6,JCP2022_052653
source_6,JCP2022_052657
source_6,JCP2022_052682
source_6,JCP2022_052687
source_6,JCP2022_052688
source_6,JCP2022_052718
source_6,JCP2022_052719
source_6,JCP2022_052755
source_6,JCP2022_052765
source_6,JCP2022_052790
source_6,JCP2022_052805
source_6,JCP2022_052815
source_6,JCP2022_052818
source_6,JCP2022_052829
source_6,JCP2022_052839
source_6,JCP2022_052843
source_6,JCP2022_052847
source_6,JCP2022_052848
source_6,JCP2022_052851
source_6,JCP2022_052854
source_6,JCP2022_052855
source_6,JCP2022_052891
source_6,JCP2022_052892
source_6,JCP2022_052893
source_6,JCP2022_052916
source_6,JCP2022_052921
source_6,JCP2022_052923
source_6,JCP2022_052936
source_6,JCP2022_052948
source_6,JCP2022_052998
source_6,JCP2022_053005
source_6,JCP2022_053016
source_6,JCP2022_053022
source_6,JCP2022_053025
source_6,JCP2022_053026
source_6,JCP2022_053032
source_6,JCP2022_053036
source_6,JCP2022_053043
source_6,JCP2022_053053
source_6,JCP2022_053066
source_6,JCP2022_053077
source_6,JCP2022_053082
source_6,JCP2022_053083
source_6,JCP2022_053086
source_6,JCP2022_053090
source_6,JCP2022_053094
source_6,JCP2022_053097
source_6,JCP2022_053106
source_6,JCP2022_053107
source_6,JCP2022_053117
source_6,JCP2022_053155
source_6,JCP2022_053212
source_6,JCP2022_053215
source_6,JCP2022_053223
source_6,JCP2022_053233
source_6,JCP2022_053237
source_6,JCP2022_053242
source_6,JCP2022_053243
source_6,JCP2022_053246
source_6,JCP2022_053251
source_6,JCP2022_053255
source_6,JCP2022_053274
source_6,JCP2022_053276
source_6,JCP2022_053278
source_6,JCP2022_053304
source_6,JCP2022_053309
source_6,JCP2022_053318
source_6,JCP2022_053322
source_6,JCP2022_053324
source_6,JCP2022_053337
source_6,JCP2022_053339
source_6,JCP2022_053350
source_6,JCP2022_053355
source_6,JCP2022_053362
source_6,JCP2022_053371
source_6,JCP2022_053386
source_6,JCP2022_053416
source_6,JCP2022_053422
source_6,JCP2022_053423
source_6,JCP2022_053439
source_6,JCP2022_053456
source_6,JCP2022_053461
source_6,JCP2022_053492
source_6,JCP2022_053493
source_6,JCP2022_053496
source_6,JCP2022_053499
source_6,JCP2022_053510
source_6,JCP2022_053513
source_6,JCP2022_053538
source_6,JCP2022_053569
source_6,JCP2022_053579
source_6,JCP2022_053597
source_6,JCP2022_053613
source_6,JCP2022_053617
source_6,JCP2022_053631
source_6,JCP2022_053654
source_6,JCP2022_053661
source_6,JCP2022_053671
source_6,JCP2022_053705
source_6,JCP2022_053721
source_6,JCP2022_053723
source_6,JCP2022_053725
source_6,JCP2022_053727
source_6,JCP2022_053741
source_6,JCP2022_053778
source_6,JCP2022_053779
source_6,JCP2022_053780
source_6,JCP2022_053786
source_6,JCP2022_053789
source_6,JCP2022_053790
source_6,JCP2022_053801
source_6,JCP2022_053804
source_6,JCP2022_053829
source_6,JCP2022_053831
source_6,JCP2022_053842
source_6,JCP2022_053864
source_6,JCP2022_053865
source_6,JCP2022_053869
source_6,JCP2022_053872
source_6,JCP2022_053902
source_6,JCP2022_053909
source_6,JCP2022_053911
source_6,JCP2022_053921
source_6,JCP2022_053931
source_6,JCP2022_053951
source_6,JCP2022_053978
source_6,JCP2022_053981
source_6,JCP2022_053983
source_6,JCP2022_053986
source_6,JCP2022_053998
source_6,JCP2022_054012
source_6,JCP2022_054013
source_6,JCP2022_054015
source_6,JCP2022_054025
source_6,JCP2022_054033
source_6,JCP2022_054054
source_6,JCP2022_054057
source_6,JCP2022_054063
source_6,JCP2022_054084
source_6,JCP2022_054085
source_6,JCP2022_054087
source_6,JCP2022_054102
source_6,JCP2022_054104
source_6,JCP2022_054112
source_6,JCP2022_054118
source_6,JCP2022_054123
source_6,JCP2022_054133
source_6,JCP2022_054134
source_6,JCP2022_054148
source_6,JCP2022_054150
source_6,JCP2022_054151
source_6,JCP2022_054184
source_6,JCP2022_054209
source_6,JCP2022_054218
source_6,JCP2022_054223
source_6,JCP2022_054234
source_6,JCP2022_054247
source_6,JCP2022_054249
source_6,JCP2022_054254
source_6,JCP2022_054271
source_6,JCP2022_054272
source_6,JCP2022_054311
source_6,JCP2022_054331
source_6,JCP2022_054335
source_6,JCP2022_054336
source_6,JCP2022_054348
source_6,JCP2022_054358
source_6,JCP2022_054372
source_6,JCP2022_054373
source_6,JCP2022_054375
source_6,JCP2022_054395
source_6,JCP2022_054404
source_6,JCP2022_054407
source_6,JCP2022_054429
source_6,JCP2022_054446
source_6,JCP2022_054447
source_6,JCP2022_054451
source_6,JCP2022_054469
source_6,JCP2022_054477
source_6,JCP2022_054484
source_6,JCP2022_054493
source_6,JCP2022_054495
source_6,JCP2022_054509
source_6,JCP2022_054525
source_6,JCP2022_054532
source_6,JCP2022_054557
source_6,JCP2022_054564
source_6,JCP2022_054582
source_6,JCP2022_054613
source_6,JCP2022_054619
source_6,JCP2022_054625
source_6,JCP2022_054626
source_6,JCP2022_054633
source_6,JCP2022_054644
source_6,JCP2022_054653
source_6,JCP2022_054656
source_6,JCP2022_054658
source_6,JCP2022_054666
source_6,JCP2022_054682
source_6,JCP2022_054695
source_6,JCP2022_054700
source_6,JCP2022_054714
source_6,JCP2022_054716
source_6,JCP2022_054743
source_6,JCP2022_054751
source_6,JCP2022_054761
source_6,JCP2022_054768
source_6,JCP2022_054772
source_6,JCP2022_054776
source_6,JCP2022_054782
source_6,JCP2022_054786
source_6,JCP2022_054813
source_6,JCP2022_054814
source_6,JCP2022_054822
source_6,JCP2022_054826
source_6,JCP2022_054855
source_6,JCP2022_054863
source_6,JCP2022_054865
source_6,JCP2022_054867
source_6,JCP2022_054874
source_6,JCP2022_054877
source_6,JCP2022_054881
source_6,JCP2022_054883
source_6,JCP2022_054886
source_6,JCP2022_054889
source_6,JCP2022_054896
source_6,JCP2022_054910
source_6,JCP2022_054914
source_6,JCP2022_054933
source_6,JCP2022_054940
source_6,JCP2022_054941
source_6,JCP2022_054944
source_6,JCP2022_054949
source_6,JCP2022_054953
source_6,JCP2022_054956
source_6,JCP2022_054958
source_6,JCP2022_054963
source_6,JCP2022_054965
source_6,JCP2022_054969
source_6,JCP2022_054971
source_6,JCP2022_054980
source_6,JCP2022_054984
source_6,JCP2022_054991
source_6,JCP2022_055013
source_6,JCP2022_055015
source_6,JCP2022_055023
source_6,JCP2022_055026
source_6,JCP2022_055028
source_6,JCP2022_055036
source_6,JCP2022_055041
source_6,JCP2022_055050
source_6,JCP2022_055072
source_6,JCP2022_055080
source_6,JCP2022_055097
source_6,JCP2022_055131
source_6,JCP2022_055157
source_6,JCP2022_055162
source_6,JCP2022_055163
source_6,JCP2022_055187
source_6,JCP2022_055191
source_6,JCP2022_055196
source_6,JCP2022_055200
source_6,JCP2022_055215
source_6,JCP2022_055216
source_6,JCP2022_055220
source_6,JCP2022_055222
source_6,JCP2022_055233
source_6,JCP2022_055251
source_6,JCP2022_055257
source_6,JCP2022_055264
source_6,JCP2022_055288
source_6,JCP2022_055298
source_6,JCP2022_055306
source_6,JCP2022_055309
source_6,JCP2022_055323
source_6,JCP2022_055332
source_6,JCP2022_055334
source_6,JCP2022_055356
source_6,JCP2022_055358
source_6,JCP2022_055359
source_6,JCP2022_055362
source_6,JCP2022_055392
source_6,JCP2022_055396
source_6,JCP2022_055416
source_6,JCP2022_055424
source_6,JCP2022_055434
source_6,JCP2022_055455
source_6,JCP2022_055463
source_6,JCP2022_055487
source_6,JCP2022_055525
source_6,JCP2022_055533
source_6,JCP2022_055535
source_6,JCP2022_055548
source_6,JCP2022_055553
source_6,JCP2022_055554
source_6,JCP2022_055559
source_6,JCP2022_055597
source_6,JCP2022_055609
source_6,JCP2022_055628
source_6,JCP2022_055632
source_6,JCP2022_055652
source_6,JCP2022_055654
source_6,JCP2022_055675
source_6,JCP2022_055685
source_6,JCP2022_055686
source_6,JCP2022_055689
source_6,JCP2022_055692
source_6,JCP2022_055693
source_6,JCP2022_055701
source_6,JCP2022_055714
source_6,JCP2022_055717
source_6,JCP2022_055723
source_6,JCP2022_055724
source_6,JCP2022_055733
source_6,JCP2022_055736
source_6,JCP2022_055760
source_6,JCP2022_055762
source_6,JCP2022_055771
source_6,JCP2022_055779
source_6,JCP2022_055783
source_6,JCP2022_055789
source_6,JCP2022_055800
source_6,JCP2022_055801
source_6,JCP2022_055807
source_6,JCP2022_055816
source_6,JCP2022_055819
source_6,JCP2022_055826
source_6,JCP2022_055829
source_6,JCP2022_055832
source_6,JCP2022_055854
source_6,JCP2022_055856
source_6,JCP2022_055873
source_6,JCP2022_055882
source_6,JCP2022_055887
source_6,JCP2022_055891
source_6,JCP2022_055914
source_6,JCP2022_055921
source_6,JCP2022_055924
source_6,JCP2022_055932
source_6,JCP2022_055949
source_6,JCP2022_055952
source_6,JCP2022_055957
source_6,JCP2022_055960
source_6,JCP2022_055961
source_6,JCP2022_055990
source_6,JCP2022_055992
source_6,JCP2022_055997
source_6,JCP2022_056007
source_6,JCP2022_056016
source_6,JCP2022_056017
source_6,JCP2022_056018
source_6,JCP2022_056022
source_6,JCP2022_056053
source_6,JCP2022_056069
source_6,JCP2022_056075
source_6,JCP2022_056080
source_6,JCP2022_056092
source_6,JCP2022_056093
source_6,JCP2022_056099
source_6,JCP2022_056105
source_6,JCP2022_056106
source_6,JCP2022_056111
source_6,JCP2022_056118
source_6,JCP2022_056120
source_6,JCP2022_056122
source_6,JCP2022_056123
source_6,JCP2022_056133
source_6,JCP2022_056137
source_6,JCP2022_056155
source_6,JCP2022_056156
source_6,JCP2022_056165
source_6,JCP2022_056169
source_6,JCP2022_056174
source_6,JCP2022_056179
source_6,JCP2022_056183
source_6,JCP2022_056185
source_6,JCP2022_056193
source_6,JCP2022_056198
source_6,JCP2022_056200
source_6,JCP2022_056205
source_6,JCP2022_056215
source_6,JCP2022_056225
source_6,JCP2022_056245
source_6,JCP2022_056250
source_6,JCP2022_056255
source_6,JCP2022_056268
source_6,JCP2022_056271
source_6,JCP2022_056280
source_6,JCP2022_056283
source_6,JCP2022_056285
source_6,JCP2022_056295
source_6,JCP2022_056301
source_6,JCP2022_056303
source_6,JCP2022_056309
source_6,JCP2022_056321
source_6,JCP2022_056331
source_6,JCP2022_056333
source_6,JCP2022_056338
source_6,JCP2022_056341
source_6,JCP2022_056345
source_6,JCP2022_056349
source_6,JCP2022_056351
source_6,JCP2022_056358
source_6,JCP2022_056362
source_6,JCP2022_056374
source_6,JCP2022_056380
source_6,JCP2022_056404
source_6,JCP2022_056410
source_6,JCP2022_056411
source_6,JCP2022_056416
source_6,JCP2022_056417
source_6,JCP2022_056428
source_6,JCP2022_056433
source_6,JCP2022_056448
source_6,JCP2022_056465
source_6,JCP2022_056472
source_6,JCP2022_056474
source_6,JCP2022_056480
source_6,JCP2022_056488
source_6,JCP2022_056496
source_6,JCP2022_056500
source_6,JCP2022_056506
source_6,JCP2022_056519
source_6,JCP2022_056521
source_6,JCP2022_056524
source_6,JCP2022_056527
source_6,JCP2022_056532
source_6,JCP2022_056543
source_6,JCP2022_056557
source_6,JCP2022_056562
source_6,JCP2022_056567
source_6,JCP2022_056568
source_6,JCP2022_056572
source_6,JCP2022_056588
source_6,JCP2022_056589
source_6,JCP2022_056595
source_6,JCP2022_056612
source_6,JCP2022_056614
source_6,JCP2022_056619
source_6,JCP2022_056648
source_6,JCP2022_056656
source_6,JCP2022_056685
source_6,JCP2022_056696
source_6,JCP2022_056702
source_6,JCP2022_056711
source_6,JCP2022_056713
source_6,JCP2022_056741
source_6,JCP2022_056751
source_6,JCP2022_056785
source_6,JCP2022_056788
source_6,JCP2022_056825
source_6,JCP2022_056832
source_6,JCP2022_056835
source_6,JCP2022_056851
source_6,JCP2022_056855
source_6,JCP2022_056858
source_6,JCP2022_056865
source_6,JCP2022_056870
source_6,JCP2022_056883
source_6,JCP2022_056886
source_6,JCP2022_056908
source_6,JCP2022_056931
source_6,JCP2022_056950
source_6,JCP2022_056957
source_6,JCP2022_056977
source_6,JCP2022_056989
source_6,JCP2022_057013
source_6,JCP2022_057023
source_6,JCP2022_057032
source_6,JCP2022_057046
source_6,JCP2022_057052
source_6,JCP2022_057055
source_6,JCP2022_057056
source_6,JCP2022_057067
source_6,JCP2022_057088
source_6,JCP2022_057103
source_6,JCP2022_057127
source_6,JCP2022_057131
source_6,JCP2022_057140
source_6,JCP2022_057149
source_6,JCP2022_057178
source_6,JCP2022_057189
source_6,JCP2022_057190
source_6,JCP2022_057192
source_6,JCP2022_057204
source_6,JCP2022_057207
source_6,JCP2022_057211
source_6,JCP2022_057229
source_6,JCP2022_057239
source_6,JCP2022_057249
source_6,JCP2022_057251
source_6,JCP2022_057260
source_6,JCP2022_057282
source_6,JCP2022_057297
source_6,JCP2022_057317
source_6,JCP2022_057321
source_6,JCP2022_057341
source_6,JCP2022_057363
source_6,JCP2022_057410
source_6,JCP2022_057412
source_6,JCP2022_057413
source_6,JCP2022_057415
source_6,JCP2022_057416
source_6,JCP2022_057418
source_6,JCP2022_057429
source_6,JCP2022_057446
source_6,JCP2022_057474
source_6,JCP2022_057477
source_6,JCP2022_057482
source_6,JCP2022_057493
source_6,JCP2022_057512
source_6,JCP2022_057525
source_6,JCP2022_057528
source_6,JCP2022_057533
source_6,JCP2022_057542
source_6,JCP2022_057549
source_6,JCP2022_057557
source_6,JCP2022_057565
source_6,JCP2022_057566
source_6,JCP2022_057571
source_6,JCP2022_057575
source_6,JCP2022_057576
source_6,JCP2022_057595
source_6,JCP2022_057602
source_6,JCP2022_057618
source_6,JCP2022_057632
source_6,JCP2022_057636
source_6,JCP2022_057648
source_6,JCP2022_057653
source_6,JCP2022_057655
source_6,JCP2022_057659
source_6,JCP2022_057662
source_6,JCP2022_057670
source_6,JCP2022_057673
source_6,JCP2022_057705
source_6,JCP2022_057719
source_6,JCP2022_057749
source_6,JCP2022_057751
source_6,JCP2022_057753
source_6,JCP2022_057757
source_6,JCP2022_057761
source_6,JCP2022_057764
source_6,JCP2022_057767
source_6,JCP2022_057782
source_6,JCP2022_057791
source_6,JCP2022_057798
source_6,JCP2022_057803
source_6,JCP2022_057813
source_6,JCP2022_057820
source_6,JCP2022_057822
source_6,JCP2022_057826
source_6,JCP2022_057832
source_6,JCP2022_057834
source_6,JCP2022_057854
source_6,JCP2022_057861
source_6,JCP2022_057863
source_6,JCP2022_057866
source_6,JCP2022_057870
source_6,JCP2022_057879
source_6,JCP2022_057886
source_6,JCP2022_057887
source_6,JCP2022_057890
source_6,JCP2022_057902
source_6,JCP2022_057906
source_6,JCP2022_057914
source_6,JCP2022_057923
source_6,JCP2022_057945
source_6,JCP2022_057946
source_6,JCP2022_057968
source_6,JCP2022_057977
source_6,JCP2022_057983
source_6,JCP2022_057986
source_6,JCP2022_057988
source_6,JCP2022_057989
